% function evaluation | noise-free fitness - Fopt (9.294000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1144 +7.612906243e+001 +7.612906243e+001 +5.253906243e+001 +5.253906243e+001 -8.2347e-001 -6.5327e-001 +2.6780e+000 +2.2190e+000 +3.4425e+000 -3.6199e-001 -3.8015e+000 +4.8047e+000 -2.8400e+000 -3.1305e+000 +4.4588e+000 +1.7290e+000 +2.0053e+000 +3.0766e+000 +1.1931e+000 +1.8613e-001 +4.4448e-001 +7.1453e-001 -9.8101e-002 +1.4720e+000
1168 +6.409485003e+001 +6.409485003e+001 +4.050485003e+001 +4.050485003e+001 -2.8662e-001 -1.4949e-001 +3.0973e+000 +2.6170e+000 +3.7439e+000 -1.0899e-001 -3.7798e+000 +4.5177e+000 -2.8840e+000 -2.8300e+000 +4.4044e+000 +1.8296e+000 +2.2712e+000 +2.9156e+000 +8.9334e-001 +4.5465e-001 +3.2397e-001 +5.4612e-002 -3.8344e-002 +1.4391e+000
1210 +6.166859639e+001 +6.166859639e+001 +3.807859639e+001 +3.807859639e+001 -9.1447e-001 -5.1044e-001 +2.9186e+000 +2.6430e+000 +3.0164e+000 -1.6294e-001 -3.4430e+000 +4.8109e+000 -2.5712e+000 -2.3654e+000 +4.4302e+000 +1.1863e+000 +2.4436e+000 +3.2300e+000 +1.1380e+000 +1.9796e-002 +3.5679e-001 +4.8972e-001 +5.6888e-002 +1.2012e+000
1320 +5.807093433e+001 +5.807093433e+001 +3.448093433e+001 +3.448093433e+001 -1.2981e+000 +5.7630e-001 +2.9645e+000 +2.2108e+000 +3.4362e+000 -2.1697e-001 -3.6929e+000 +4.6361e+000 -3.3251e+000 -2.0226e+000 +4.9145e+000 +1.0777e+000 +2.1353e+000 +3.1182e+000 +1.0953e+000 -5.3150e-002 +4.5646e-002 +6.0338e-001 +1.9091e-001 +7.6213e-001
1408 +5.189460651e+001 +5.189460651e+001 +2.830460651e+001 +2.830460651e+001 -1.2834e+000 +1.3359e+000 +3.1002e+000 +2.4746e+000 +3.0013e+000 -5.8714e-001 -3.7196e+000 +4.6481e+000 -2.1380e+000 -1.2297e+000 +4.6763e+000 +8.3495e-001 +1.6279e+000 +2.8145e+000 +5.3543e-001 -5.6270e-001 -5.4035e-001 +9.3747e-001 +6.9243e-001 +1.0875e+000
1413 +4.627828954e+001 +4.627828954e+001 +2.268828954e+001 +2.268828954e+001 -9.3180e-001 +1.0078e+000 +3.3960e+000 +2.2337e+000 +2.8463e+000 +4.2434e-002 -4.1669e+000 +4.2781e+000 -1.5951e+000 -1.1351e+000 +3.5731e+000 +7.1754e-001 +2.0183e+000 +3.0469e+000 +9.9003e-001 -8.6787e-002 -2.5684e-001 +7.7487e-001 +6.3405e-001 +6.0358e-001
1424 +4.561973347e+001 +4.561973347e+001 +2.202973347e+001 +2.202973347e+001 -1.4635e+000 +2.6540e+000 +3.3716e+000 +1.8190e+000 +2.7821e+000 +5.1899e-001 -3.7786e+000 +4.2841e+000 -2.1046e+000 -5.0809e-001 +4.7439e+000 +8.8220e-001 +1.6804e+000 +3.3591e+000 -1.1348e-001 -6.9613e-001 -5.9098e-001 +4.6872e-001 +6.3924e-001 +7.3797e-001
1452 +3.483705306e+001 +3.483705306e+001 +1.124705306e+001 +1.124705306e+001 -1.3028e+000 +1.6280e+000 +3.1804e+000 +2.1275e+000 +2.4431e+000 +6.5326e-001 -3.9661e+000 +4.1951e+000 -1.6767e+000 -3.9721e-001 +3.8660e+000 +2.9228e-001 +1.2802e+000 +3.2327e+000 +5.4125e-001 -2.9765e-001 -1.8769e-001 +6.9052e-001 +9.6237e-001 +5.3855e-001
1474 +3.419123335e+001 +3.419123335e+001 +1.060123335e+001 +1.060123335e+001 -9.8229e-001 +1.5374e+000 +3.2776e+000 +2.3441e+000 +2.4759e+000 +2.8741e-001 -4.1022e+000 +4.6295e+000 -1.6381e+000 -9.0615e-001 +4.0059e+000 +4.4840e-001 +1.6271e+000 +3.4835e+000 +5.4379e-001 -1.6662e-001 -3.7482e-001 +4.4171e-001 +9.7349e-001 +7.2046e-001
1562 +3.366159946e+001 +3.366159946e+001 +1.007159946e+001 +1.007159946e+001 -9.9873e-001 +1.8032e+000 +3.1508e+000 +2.7116e+000 +2.3338e+000 -3.3033e-002 -4.2405e+000 +4.2654e+000 -2.0244e+000 -7.6292e-001 +3.6366e+000 +3.1908e-001 +1.5709e+000 +3.3319e+000 -3.9547e-002 -6.9747e-002 -1.0108e+000 +8.1883e-002 +6.5148e-001 +8.2919e-001
1628 +2.888135111e+001 +2.888135111e+001 +5.291351109e+000 +5.291351109e+000 -1.2215e+000 +2.1231e+000 +3.4034e+000 +2.3827e+000 +2.1573e+000 -3.8933e-002 -4.5324e+000 +4.1890e+000 -2.2720e+000 -5.9031e-001 +3.7401e+000 -1.3465e-001 +1.5126e+000 +3.4850e+000 -8.4409e-002 -4.0210e-001 -9.8524e-001 -7.1440e-002 +9.8174e-001 +8.3809e-001
1716 +2.564983108e+001 +2.564983108e+001 +2.059831075e+000 +2.059831075e+000 -8.2934e-001 +2.4646e+000 +3.6247e+000 +2.2185e+000 +2.5376e+000 -6.7424e-002 -4.6142e+000 +4.3228e+000 -2.1311e+000 -2.8948e-003 +3.8439e+000 +8.1391e-002 +1.5377e+000 +3.2142e+000 -3.1552e-001 -3.9000e-001 -1.4749e+000 -6.7010e-002 +1.3085e+000 +7.3235e-001
1782 +2.267222733e+001 +2.267222733e+001 -9.177726658e-001 -9.177726658e-001 -1.0302e+000 +2.1302e+000 +3.5447e+000 +2.4315e+000 +2.4859e+000 +1.3621e-001 -4.6622e+000 +4.2121e+000 -1.7522e+000 +3.6257e-001 +4.1004e+000 +1.0227e-001 +1.4142e+000 +3.6437e+000 -3.3108e-001 -8.2273e-001 -1.5212e+000 -1.9193e-001 +1.6384e+000 +8.8092e-001
1796 +2.117697363e+001 +2.117697363e+001 -2.413026371e+000 -2.413026371e+000 -8.5915e-001 +1.9470e+000 +3.7317e+000 +2.7006e+000 +2.2021e+000 +1.2491e-001 -4.5069e+000 +4.7468e+000 -1.7266e+000 +5.3402e-001 +4.1227e+000 -7.9824e-002 +1.5126e+000 +3.7101e+000 -2.0367e-001 -8.1488e-001 -1.6155e+000 -4.3767e-001 +1.3971e+000 +1.2944e+000
1881 +2.022074732e+001 +2.022074732e+001 -3.369252684e+000 -3.369252684e+000 -9.9345e-001 +2.0185e+000 +3.4720e+000 +2.7181e+000 +2.4008e+000 +3.3250e-001 -4.1803e+000 +4.0652e+000 -2.2872e+000 +1.2688e+000 +3.4041e+000 -6.1632e-001 +1.2676e+000 +3.4944e+000 -1.3255e-001 -1.4278e+000 -9.4329e-001 +6.9657e-002 +1.6478e+000 +1.1332e+000
1892 +1.697199380e+001 +1.697199380e+001 -6.618006200e+000 -6.618006200e+000 -8.8410e-001 +1.9002e+000 +3.7848e+000 +2.7641e+000 +2.3680e+000 +2.8697e-001 -4.3900e+000 +4.2302e+000 -2.2523e+000 +1.1461e+000 +3.7178e+000 -8.7517e-002 +1.2661e+000 +3.3449e+000 -1.1573e-001 -1.0535e+000 -1.0108e+000 -5.2956e-002 +1.5803e+000 +1.3433e+000
2156 +1.627957671e+001 +1.627957671e+001 -7.310423288e+000 -7.310423288e+000 -4.6669e-001 +2.2437e+000 +3.4779e+000 +2.9228e+000 +2.7684e+000 +2.5585e-002 -4.0553e+000 +3.8729e+000 -2.3197e+000 +1.3795e+000 +3.7524e+000 -1.3567e+000 +9.9708e-001 +3.5056e+000 -8.6449e-002 -1.4868e+000 -6.4200e-001 -1.3696e-001 +2.5530e+000 +1.2364e+000
2167 +1.618156306e+001 +1.618156306e+001 -7.408436935e+000 -7.408436935e+000 -5.0586e-001 +1.9382e+000 +3.5342e+000 +2.3964e+000 +2.5711e+000 +4.2517e-001 -4.2065e+000 +3.4433e+000 -2.6160e+000 +1.2557e+000 +3.6806e+000 -1.6363e+000 +1.3610e+000 +3.4838e+000 -1.2194e-001 -1.3767e+000 -1.1265e+000 -3.5820e-001 +2.0782e+000 +9.1632e-001
2178 +1.476348817e+001 +1.476348817e+001 -8.826511831e+000 -8.826511831e+000 -5.0153e-001 +2.1321e+000 +3.4411e+000 +2.8788e+000 +2.8653e+000 +1.1613e-001 -4.2744e+000 +3.7402e+000 -2.3243e+000 +1.4011e+000 +3.8278e+000 -1.3430e+000 +1.0961e+000 +3.2587e+000 -1.9868e-001 -1.2706e+000 -7.7646e-001 -2.6914e-002 +2.4504e+000 +1.3617e+000
2200 +1.164515713e+001 +1.164515713e+001 -1.194484287e+001 -1.194484287e+001 -5.0473e-001 +1.8618e+000 +3.4006e+000 +3.0035e+000 +2.6808e+000 +3.1387e-001 -4.2081e+000 +3.8169e+000 -2.3026e+000 +1.5454e+000 +3.7972e+000 -1.5503e+000 +1.1982e+000 +3.3355e+000 -3.0764e-001 -1.4012e+000 -6.5944e-001 -1.3611e-001 +2.4096e+000 +9.2076e-001
2310 +9.432133929e+000 +9.432133929e+000 -1.415786607e+001 -1.415786607e+001 -3.8587e-001 +2.1255e+000 +3.3752e+000 +2.7453e+000 +2.3728e+000 +4.5360e-001 -3.9838e+000 +3.7430e+000 -2.1805e+000 +1.6736e+000 +3.6254e+000 -2.0699e+000 +1.2202e+000 +3.5731e+000 -5.0832e-001 -1.7651e+000 -1.0867e+000 -8.0782e-002 +2.4920e+000 +1.0810e+000
2642 +8.399698721e+000 +8.399698721e+000 -1.519030128e+001 -1.519030128e+001 -5.8251e-001 +2.6309e+000 +3.2868e+000 +2.6698e+000 +2.3348e+000 +2.3340e-001 -3.6182e+000 +3.8576e+000 -1.9566e+000 +1.5964e+000 +3.5554e+000 -2.5457e+000 +1.1558e+000 +4.2577e+000 -3.6336e-001 -1.8501e+000 -1.0666e+000 +1.8133e-001 +2.6752e+000 +1.0353e+000
2689 +7.462209626e+000 +7.462209626e+000 -1.612779037e+001 -1.612779037e+001 -3.5860e-001 +2.2129e+000 +3.2997e+000 +2.6142e+000 +2.4418e+000 +1.6127e-002 -3.4590e+000 +3.8481e+000 -2.0333e+000 +1.7280e+000 +3.4283e+000 -2.5929e+000 +1.1220e+000 +4.1012e+000 -3.4943e-001 -1.6714e+000 -1.1013e+000 +4.4952e-001 +2.7485e+000 +1.3204e+000
2860 +7.297333827e+000 +7.297333827e+000 -1.629266617e+001 -1.629266617e+001 -7.0232e-001 +2.4576e+000 +3.1284e+000 +2.8292e+000 +2.5687e+000 +8.6811e-002 -3.5294e+000 +3.8830e+000 -1.9043e+000 +2.0609e+000 +3.4000e+000 -2.5577e+000 +1.0098e+000 +4.0241e+000 -2.4485e-001 -1.6420e+000 -9.2669e-001 +1.0489e-001 +2.5130e+000 +1.1827e+000
2863 +6.788904767e+000 +6.788904767e+000 -1.680109523e+001 -1.680109523e+001 -7.6073e-001 +2.5638e+000 +3.0392e+000 +3.0559e+000 +2.5962e+000 +1.9463e-001 -3.5048e+000 +3.8428e+000 -1.9154e+000 +2.1213e+000 +3.3392e+000 -2.8388e+000 +9.5164e-001 +3.9990e+000 -3.4830e-001 -1.7225e+000 -9.4317e-001 +1.8132e-001 +2.6268e+000 +1.2132e+000
2884 +6.573965429e+000 +6.573965429e+000 -1.701603457e+001 -1.701603457e+001 -7.6291e-001 +2.4863e+000 +3.1028e+000 +2.9601e+000 +2.6808e+000 +3.3503e-001 -3.6009e+000 +3.9244e+000 -2.1011e+000 +2.1345e+000 +3.3158e+000 -2.5377e+000 +1.0092e+000 +3.9474e+000 -3.6905e-001 -1.8335e+000 -9.2464e-001 +2.2124e-001 +2.5886e+000 +1.2410e+000
2885 +6.329077510e+000 +6.329077510e+000 -1.726092249e+001 -1.726092249e+001 -7.5610e-001 +2.5462e+000 +3.0610e+000 +3.0085e+000 +2.6152e+000 +4.2794e-001 -3.6292e+000 +3.7822e+000 -1.8115e+000 +1.9321e+000 +3.3876e+000 -2.6279e+000 +8.1530e-001 +3.9820e+000 -3.5897e-001 -1.6950e+000 -8.6766e-001 +2.8906e-001 +2.3012e+000 +1.2474e+000
3087 +6.283507052e+000 +6.283507052e+000 -1.730649295e+001 -1.730649295e+001 -6.7805e-001 +2.4668e+000 +3.1033e+000 +2.9635e+000 +2.4047e+000 +3.4178e-001 -3.6710e+000 +3.9808e+000 -1.9396e+000 +1.9811e+000 +3.4078e+000 -2.3981e+000 +9.5992e-001 +3.6721e+000 -5.3419e-001 -1.5680e+000 -9.5218e-001 +2.7829e-001 +2.5573e+000 +1.3020e+000
6432 +6.046971603e+000 +6.046971603e+000 -1.754302840e+001 -1.754302840e+001 +3.4463e-001 +1.3191e+000 +1.6920e+000 +1.7940e+000 +3.0192e+000 +1.1482e-001 -3.7124e+000 +2.4473e+000 -1.0899e+000 +3.9652e+000 +1.8733e+000 -1.0923e+000 +9.6766e-001 +2.6499e+000 -1.5792e+000 -1.9179e-001 -2.7333e+000 +6.7829e-001 +3.7378e+000 -5.4329e-001
6525 +5.937410382e+000 +5.937410382e+000 -1.765258962e+001 -1.765258962e+001 +4.1413e-001 +1.5228e+000 +1.7968e+000 +1.6530e+000 +3.0677e+000 +1.1669e-001 -3.7799e+000 +2.6952e+000 -1.0767e+000 +3.7803e+000 +1.8733e+000 -8.7701e-001 +8.5983e-001 +2.7197e+000 -1.5205e+000 -4.5664e-001 -2.6865e+000 +3.9446e-001 +4.0856e+000 -4.3949e-001
6664 +5.860521720e+000 +5.860521720e+000 -1.772947828e+001 -1.772947828e+001 +4.5585e-001 +1.4988e+000 +1.8684e+000 +1.5868e+000 +3.0370e+000 +1.5917e-001 -3.7899e+000 +2.8356e+000 -1.1480e+000 +4.0074e+000 +2.1778e+000 -7.7945e-001 +8.8342e-001 +2.5257e+000 -1.7715e+000 -2.9264e-001 -2.8111e+000 +4.2209e-001 +4.0146e+000 -3.9375e-001
6749 +5.465392340e+000 +5.465392340e+000 -1.812460766e+001 -1.812460766e+001 +2.7849e-001 +1.6441e+000 +2.0507e+000 +1.7326e+000 +3.0941e+000 +2.0803e-001 -3.8487e+000 +2.5857e+000 -1.2161e+000 +4.1576e+000 +2.1570e+000 -6.8620e-001 +9.7194e-001 +2.4611e+000 -1.5572e+000 -2.0703e-001 -2.9025e+000 +4.1292e-001 +4.0357e+000 -7.0555e-001
6912 +5.301977051e+000 +5.301977051e+000 -1.828802295e+001 -1.828802295e+001 +4.7986e-001 +1.4393e+000 +1.9757e+000 +1.6400e+000 +3.2029e+000 +2.4224e-001 -3.7862e+000 +2.5626e+000 -1.1094e+000 +4.1031e+000 +2.1469e+000 -5.6499e-001 +1.0124e+000 +2.4236e+000 -1.6214e+000 -2.0653e-001 -2.8998e+000 +4.0642e-001 +4.0850e+000 -7.3055e-001
6962 +5.084994611e+000 +5.084994611e+000 -1.850500539e+001 -1.850500539e+001 +4.1330e-001 +1.4670e+000 +2.0230e+000 +1.6669e+000 +3.1425e+000 +2.6388e-001 -3.8024e+000 +2.6489e+000 -1.0765e+000 +4.1967e+000 +2.1527e+000 -4.5312e-001 +1.0056e+000 +2.4425e+000 -1.5111e+000 -3.6018e-001 -2.9660e+000 +2.4591e-001 +4.1531e+000 -6.8667e-001
7061 +4.898525167e+000 +4.898525167e+000 -1.869147483e+001 -1.869147483e+001 +4.1109e-001 +1.5714e+000 +2.0464e+000 +1.6246e+000 +3.1548e+000 +2.6779e-001 -3.8863e+000 +2.6545e+000 -1.2357e+000 +4.2553e+000 +2.0779e+000 -4.1703e-001 +1.0042e+000 +2.5015e+000 -1.5348e+000 -3.7320e-001 -2.7856e+000 +3.2018e-001 +4.0848e+000 -5.5991e-001
7154 +4.895186510e+000 +4.895186510e+000 -1.869481349e+001 -1.869481349e+001 +4.4785e-001 +1.6186e+000 +2.1968e+000 +1.6281e+000 +3.2192e+000 +2.0571e-001 -3.8213e+000 +2.6017e+000 -1.2294e+000 +4.2145e+000 +2.1284e+000 -5.2723e-001 +9.4777e-001 +2.4830e+000 -1.3737e+000 -3.8821e-001 -2.9398e+000 +2.2855e-001 +3.9621e+000 -7.3691e-001
7352 +4.785717732e+000 +4.785717732e+000 -1.880428227e+001 -1.880428227e+001 +4.1340e-001 +1.5751e+000 +2.3472e+000 +1.7327e+000 +3.1432e+000 +1.7963e-001 -3.8369e+000 +2.4722e+000 -1.2328e+000 +4.2303e+000 +2.1850e+000 -5.1473e-001 +8.9421e-001 +2.3363e+000 -1.3342e+000 -3.0291e-001 -2.8541e+000 +1.7362e-001 +3.9944e+000 -7.3249e-001
30008 +4.620466909e+000 +4.620466909e+000 -1.896953309e+001 -1.896953309e+001 -3.3880e-001 +2.9551e+000 +3.1643e+000 +2.3560e+000 +3.1217e+000 -2.6760e-001 -2.9188e+000 +3.5550e+000 -1.1171e+000 +2.8770e+000 +2.5309e+000 -1.0906e+000 +2.2906e-001 +2.9683e+000 +3.3915e-001 -1.2853e+000 -1.9912e+000 +5.2264e-001 +3.1529e+000 +5.3940e-001
30010 +4.531223421e+000 +4.531223421e+000 -1.905877658e+001 -1.905877658e+001 -4.6194e-001 +2.7972e+000 +3.0360e+000 +2.4091e+000 +3.0136e+000 -2.3944e-001 -3.0501e+000 +3.4272e+000 -1.0627e+000 +2.8451e+000 +2.6299e+000 -1.2230e+000 +2.3435e-001 +3.0561e+000 +4.7497e-001 -1.2507e+000 -1.8650e+000 +5.8465e-001 +3.2678e+000 +5.7835e-001
30032 +4.430482720e+000 +4.430482720e+000 -1.915951728e+001 -1.915951728e+001 -5.0526e-001 +2.8732e+000 +3.0860e+000 +2.4034e+000 +2.9956e+000 -2.8770e-001 -2.9920e+000 +3.4338e+000 -1.1190e+000 +2.9055e+000 +2.6870e+000 -1.3397e+000 +3.2617e-001 +3.0995e+000 +5.0954e-001 -1.2557e+000 -1.8663e+000 +6.2572e-001 +3.2232e+000 +6.1941e-001
30208 +4.354841383e+000 +4.354841383e+000 -1.923515862e+001 -1.923515862e+001 -4.1148e-001 +2.9013e+000 +2.9672e+000 +2.4597e+000 +2.9836e+000 -3.9085e-001 -2.9274e+000 +3.4733e+000 -1.0788e+000 +2.7783e+000 +2.8836e+000 -1.4451e+000 +2.7386e-001 +3.1790e+000 +4.6927e-001 -1.3649e+000 -1.6982e+000 +7.1346e-001 +3.2505e+000 +6.2802e-001
30266 +4.188417904e+000 +4.188417904e+000 -1.940158210e+001 -1.940158210e+001 -3.7256e-001 +2.9496e+000 +2.9630e+000 +2.4790e+000 +3.0116e+000 -4.3652e-001 -2.9339e+000 +3.5485e+000 -1.3387e+000 +2.6129e+000 +2.7896e+000 -1.3116e+000 +3.2698e-001 +3.1407e+000 +5.3015e-001 -1.3537e+000 -1.6911e+000 +7.0259e-001 +3.1558e+000 +6.3185e-001
30450 +4.164414452e+000 +4.164414452e+000 -1.942558555e+001 -1.942558555e+001 -3.9487e-001 +2.9561e+000 +2.9269e+000 +2.4277e+000 +2.9735e+000 -3.7747e-001 -2.9404e+000 +3.5939e+000 -1.1577e+000 +2.6545e+000 +2.9952e+000 -1.4307e+000 +2.3381e-001 +3.1790e+000 +4.7418e-001 -1.3149e+000 -1.7474e+000 +7.6593e-001 +3.3274e+000 +7.1019e-001
% function evaluation | noise-free fitness - Fopt (-1.214300000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.631492335e+003 +1.631492335e+003 +1.510062335e+003 +1.510062335e+003 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
248 +1.555233023e+003 +1.555233023e+003 +1.433803023e+003 +1.433803023e+003 -7.3053e-001 +3.4958e-001 +2.0009e+000 +1.7990e+000 +5.3982e+000 -2.5701e+000 +3.1632e+000 +4.9164e+000 +2.6514e+000 -3.0161e-001 -1.6896e+000 -1.8770e+000 +1.4438e+000 -8.2171e-001 -9.7870e-001 -2.9230e-001 +8.2783e-001 -1.5649e+000 -1.8259e+000 -1.6350e+000
273 +1.476441440e+003 +1.476441440e+003 +1.355011440e+003 +1.355011440e+003 -1.0819e+000 +3.3328e-001 +2.0185e+000 +1.6469e+000 +5.0886e+000 -2.6760e+000 +2.8139e+000 +4.5318e+000 +2.6042e+000 -3.2428e-001 -1.3958e+000 -1.8978e+000 +2.0505e+000 -7.3224e-001 -3.4999e-001 -1.1359e+000 +1.0298e+000 -9.9841e-001 -1.9141e+000 -1.3101e+000
282 +1.418408011e+003 +1.418408011e+003 +1.296978011e+003 +1.296978011e+003 -1.4874e+000 +1.1137e+000 +2.0602e+000 +1.5776e+000 +4.9131e+000 -2.6354e+000 +3.3270e+000 +4.3203e+000 +2.4055e+000 -5.9774e-001 -1.1798e+000 -2.0343e+000 +1.8059e+000 -8.8672e-001 -6.2900e-001 +8.6090e-002 +7.7884e-001 -1.4344e+000 -2.2367e+000 -1.7486e+000
292 +1.285737411e+003 +1.285737411e+003 +1.164307411e+003 +1.164307411e+003 -1.1011e+000 +6.2868e-001 +1.6832e+000 +1.2093e+000 +4.9583e+000 -2.8427e+000 +2.3477e+000 +4.6520e+000 +2.6871e+000 -1.6861e-001 -1.0274e+000 -1.7853e+000 +1.8259e+000 -1.2382e+000 -5.1940e-002 -3.5000e-001 +1.7644e+000 -1.2642e+000 -1.9639e+000 -1.9357e+000
311 +1.143160789e+003 +1.143160789e+003 +1.021730789e+003 +1.021730789e+003 +2.7298e-002 +3.3742e-001 +1.9262e+000 +1.6817e+000 +4.6389e+000 -3.4777e+000 +2.4275e+000 +4.5489e+000 +3.1588e+000 +2.8584e-001 -7.4319e-001 -1.9460e+000 +1.7298e+000 -6.9035e-001 -4.7605e-001 -8.5978e-001 +6.5080e-001 -1.8408e+000 -2.2878e+000 -1.3740e+000
333 +1.089736707e+003 +1.089736707e+003 +9.683067071e+002 +9.683067071e+002 -5.6708e-001 +6.4271e-001 +1.6949e+000 +2.5262e+000 +4.2248e+000 -3.0241e+000 +2.1947e+000 +4.6639e+000 +1.8764e+000 -1.4530e-001 -1.2466e+000 -1.9337e+000 +1.5761e+000 -1.2004e+000 +4.6870e-002 -5.3948e-001 +9.6865e-001 -1.1955e+000 -2.1619e+000 -1.4770e+000
336 +9.828768617e+002 +9.828768617e+002 +8.614468617e+002 +8.614468617e+002 -7.0207e-001 +8.7072e-001 +2.0450e+000 +1.9647e+000 +5.2184e+000 -4.0756e+000 +2.3007e+000 +4.3015e+000 +2.1326e+000 +5.9262e-001 -1.1286e+000 -1.5518e+000 +9.6529e-001 -6.6820e-001 +2.7885e-001 -4.6892e-001 +1.4567e+000 -9.6608e-001 -2.0792e+000 -1.7108e+000
356 +7.712945252e+002 +7.712945252e+002 +6.498645252e+002 +6.498645252e+002 -6.3804e-001 +1.6123e+000 +2.0311e+000 +9.9682e-001 +3.3446e+000 -4.4822e+000 +1.9657e+000 +4.6534e+000 +1.9710e+000 +1.1498e+000 -1.6479e+000 -1.0488e+000 +6.9997e-001 -1.8140e+000 -1.5095e+000 -7.6779e-001 +1.4433e+000 -7.2101e-001 -1.2102e+000 -1.5912e+000
358 +7.567452014e+002 +7.567452014e+002 +6.353152014e+002 +6.353152014e+002 -2.1100e-001 +2.6925e+000 +9.0615e-001 +1.6629e+000 +4.3452e+000 -3.4855e+000 +2.4529e+000 +4.6946e+000 +3.1368e+000 +1.7938e+000 -1.5575e+000 -1.6312e+000 +1.3026e+000 -1.1375e+000 -3.2066e-001 -1.0480e+000 +2.0501e+000 -1.5657e+000 -1.9412e+000 -2.2183e+000
374 +7.389214423e+002 +7.389214423e+002 +6.174914423e+002 +6.174914423e+002 -4.7342e-001 +2.1057e+000 +1.1847e+000 +1.9865e+000 +4.1722e+000 -3.6645e+000 +2.5232e+000 +4.9163e+000 +2.1757e+000 +1.2909e+000 -1.2844e+000 -1.5651e+000 +9.3840e-001 -1.5642e+000 -2.0301e-001 -2.3296e-001 +1.3790e+000 -1.1065e+000 -1.9867e+000 -1.7397e+000
376 +6.176681282e+002 +6.176681282e+002 +4.962381282e+002 +4.962381282e+002 +4.4521e-001 +2.6204e+000 +9.7935e-001 +2.2491e+000 +3.6186e+000 -3.4251e+000 +2.1054e+000 +4.6816e+000 +2.8302e+000 +2.6508e+000 -1.5555e+000 -1.5340e+000 +1.7587e+000 -1.5717e+000 +2.6233e-001 -1.9246e-001 +6.0799e-001 -2.2561e-001 -1.2286e+000 -2.3209e+000
379 +4.220514562e+002 +4.220514562e+002 +3.006214562e+002 +3.006214562e+002 +5.0580e-001 +1.0785e+000 +2.5263e-001 +1.7796e+000 +3.8551e+000 -4.2753e+000 +3.0808e+000 +4.2472e+000 +1.3080e+000 +2.9000e+000 -8.0231e-001 -4.2457e-001 +1.0871e+000 -1.6926e+000 -4.0539e-001 +3.2758e-001 +2.0123e+000 -9.8899e-001 -2.1410e+000 -2.3425e+000
418 +3.884344197e+002 +3.884344197e+002 +2.670044197e+002 +2.670044197e+002 +5.9816e-001 +2.5902e+000 +1.0336e+000 +2.0902e+000 +2.7172e+000 -4.4682e+000 +1.5852e+000 +4.5694e+000 +1.4914e+000 +2.7507e+000 -1.0957e+000 -1.2325e+000 +1.4147e+000 -1.3625e+000 +2.2891e-001 -3.8557e-001 +9.3679e-001 -8.1174e-001 -2.3619e+000 -1.5826e+000
421 +3.066183544e+002 +3.066183544e+002 +1.851883544e+002 +1.851883544e+002 +1.8531e+000 +4.2089e+000 +1.7440e+000 +4.4062e-001 +2.4189e+000 -3.7863e+000 +3.8377e-001 +5.5601e+000 +1.6298e+000 +2.9073e+000 +4.4046e-001 -1.2169e+000 +1.1749e+000 -9.6791e-001 +3.3144e-001 -1.8483e-001 +1.7549e+000 -6.6705e-001 -2.2118e+000 -1.6087e+000
437 +2.501795251e+002 +2.501795251e+002 +1.287495251e+002 +1.287495251e+002 -1.3180e-001 +2.3821e+000 +7.7039e-001 +2.0306e+000 +5.6116e-001 -6.2131e+000 +1.4586e+000 +3.9329e+000 +1.2692e+000 +3.7034e+000 -1.4293e+000 -1.3683e+000 +2.5236e-002 -1.5088e+000 +7.8216e-001 -1.1151e+000 +1.0043e+000 -6.2028e-001 -2.1938e+000 -2.0125e+000
462 +1.877897397e+002 +1.877897397e+002 +6.635973973e+001 +6.635973973e+001 +1.2292e+000 +2.3875e+000 -2.5244e-001 +8.6870e-001 +1.2271e+000 -5.0468e+000 +1.2788e+000 +3.9691e+000 +2.1902e+000 +4.4830e+000 +5.0321e-002 -6.9454e-001 +7.4190e-001 -1.3547e+000 +9.0758e-002 -6.4116e-001 +8.3774e-001 +2.8971e-002 -2.7378e+000 -6.8530e-001
484 +1.544300027e+002 +1.544300027e+002 +3.300000270e+001 +3.300000270e+001 +1.9914e+000 +2.8356e+000 -2.8447e-002 +1.1901e+000 +7.8313e-001 -4.5026e+000 +9.7128e-001 +3.6639e+000 +2.6918e+000 +3.4970e+000 -4.1722e-001 -4.3349e-001 +9.4611e-001 -1.7789e+000 +9.4782e-001 -6.6196e-001 +2.4463e+000 +5.4140e-001 -3.2902e+000 -1.4513e+000
572 +8.523764441e+001 +8.523764441e+001 -3.619235559e+001 -3.619235559e+001 +1.5255e+000 +3.3660e+000 -1.6104e+000 +8.9485e-001 -5.1376e-001 -3.8834e+000 +1.9772e+000 +2.0216e+000 +1.5861e+000 +5.2512e+000 -3.6355e-001 -6.5060e-001 -1.9023e-002 -2.7726e+000 -1.8479e-001 -6.3410e-002 +2.2171e+000 +1.4896e+000 -3.3183e+000 -1.7568e+000
