% function evaluation | noise-free fitness - Fopt (1.238300000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
119680 +2.136608898e-001 +2.136608898e-001 -1.243363391e+002 -1.243363391e+002 +2.8000e-001 +1.0747e+000 -2.8820e-002 -7.3303e-002 -4.4043e-001 -4.5733e-001 +3.3164e-001 -3.0500e-001 -7.2028e-001 +4.3527e-001 +5.5768e-002 -1.6351e-001 -1.7707e-001 +4.0153e-001 -2.8595e-001 +4.2924e-001 -7.0302e-001 -2.0404e-001 -3.7825e-001 +6.5276e-001
120400 +2.089193481e-001 +2.089193481e-001 -1.243410807e+002 -1.243410807e+002 +2.8050e-001 +1.0735e+000 -3.2104e-002 -7.0665e-002 -4.4209e-001 -4.5689e-001 +3.2863e-001 -3.0644e-001 -7.2298e-001 +4.3267e-001 +5.5549e-002 -1.6427e-001 -1.7878e-001 +4.0023e-001 -2.8410e-001 +4.3103e-001 -7.0414e-001 -2.0479e-001 -3.7832e-001 +6.5350e-001
121088 +2.039181579e-001 +2.039181579e-001 -1.243460818e+002 -1.243460818e+002 +2.8244e-001 +1.0731e+000 -3.5321e-002 -6.9432e-002 -4.4273e-001 -4.5634e-001 +3.2620e-001 -3.0848e-001 -7.2560e-001 +4.3034e-001 +5.5315e-002 -1.6508e-001 -1.8026e-001 +3.9854e-001 -2.8284e-001 +4.3355e-001 -7.0491e-001 -2.0569e-001 -3.7851e-001 +6.5504e-001
121744 +1.994483131e-001 +1.994483131e-001 -1.243505517e+002 -1.243505517e+002 +2.8387e-001 +1.0721e+000 -3.8783e-002 -6.7196e-002 -4.4368e-001 -4.5598e-001 +3.2309e-001 -3.0986e-001 -7.2776e-001 +4.2793e-001 +5.5373e-002 -1.6539e-001 -1.8139e-001 +3.9706e-001 -2.8123e-001 +4.3532e-001 -7.0585e-001 -2.0674e-001 -3.7845e-001 +6.5579e-001
122540 +1.949572868e-001 +1.949572868e-001 -1.243550427e+002 -1.243550427e+002 +2.8486e-001 +1.0704e+000 -4.2121e-002 -6.5533e-002 -4.4482e-001 -4.5510e-001 +3.2083e-001 -3.1158e-001 -7.3048e-001 +4.2529e-001 +5.5411e-002 -1.6594e-001 -1.8231e-001 +3.9602e-001 -2.8002e-001 +4.3722e-001 -7.0692e-001 -2.0804e-001 -3.7853e-001 +6.5753e-001
123112 +1.904987445e-001 +1.904987445e-001 -1.243595013e+002 -1.243595013e+002 +2.8596e-001 +1.0691e+000 -4.5906e-002 -6.3121e-002 -4.4552e-001 -4.5464e-001 +3.1753e-001 -3.1320e-001 -7.3281e-001 +4.2314e-001 +5.5074e-002 -1.6669e-001 -1.8424e-001 +3.9399e-001 -2.7824e-001 +4.3923e-001 -7.0735e-001 -2.0816e-001 -3.7860e-001 +6.5894e-001
123816 +1.861885240e-001 +1.861885240e-001 -1.243638115e+002 -1.243638115e+002 +2.8816e-001 +1.0681e+000 -4.8887e-002 -6.2437e-002 -4.4588e-001 -4.5412e-001 +3.1526e-001 -3.1507e-001 -7.3515e-001 +4.2060e-001 +5.5302e-002 -1.6692e-001 -1.8593e-001 +3.9227e-001 -2.7655e-001 +4.4224e-001 -7.0778e-001 -2.0955e-001 -3.7791e-001 +6.5992e-001
124432 +1.819191901e-001 +1.819191901e-001 -1.243680808e+002 -1.243680808e+002 +2.8928e-001 +1.0680e+000 -5.2279e-002 -6.0726e-002 -4.4675e-001 -4.5357e-001 +3.1302e-001 -3.1664e-001 -7.3813e-001 +4.1860e-001 +5.4843e-002 -1.6745e-001 -1.8681e-001 +3.9174e-001 -2.7566e-001 +4.4348e-001 -7.0887e-001 -2.1021e-001 -3.7789e-001 +6.6117e-001
125339 +1.776068352e-001 +1.776068352e-001 -1.243723932e+002 -1.243723932e+002 +2.9100e-001 +1.0664e+000 -5.5511e-002 -5.9076e-002 -4.4728e-001 -4.5329e-001 +3.0997e-001 -3.1871e-001 -7.4082e-001 +4.1580e-001 +5.4198e-002 -1.6766e-001 -1.8808e-001 +3.9059e-001 -2.7375e-001 +4.4645e-001 -7.0913e-001 -2.1096e-001 -3.7799e-001 +6.6225e-001
126104 +1.736841801e-001 +1.736841801e-001 -1.243763158e+002 -1.243763158e+002 +2.9194e-001 +1.0657e+000 -5.8832e-002 -5.7642e-002 -4.4769e-001 -4.5304e-001 +3.0741e-001 -3.2162e-001 -7.4305e-001 +4.1328e-001 +5.3952e-002 -1.6895e-001 -1.9061e-001 +3.8884e-001 -2.7267e-001 +4.4870e-001 -7.1036e-001 -2.1072e-001 -3.7792e-001 +6.6346e-001
126742 +1.697512263e-001 +1.697512263e-001 -1.243802488e+002 -1.243802488e+002 +2.9332e-001 +1.0659e+000 -6.1242e-002 -5.6071e-002 -4.4873e-001 -4.5202e-001 +3.0473e-001 -3.2267e-001 -7.4539e-001 +4.1158e-001 +5.3156e-002 -1.6933e-001 -1.9164e-001 +3.8745e-001 -2.7166e-001 +4.4998e-001 -7.1081e-001 -2.1151e-001 -3.7766e-001 +6.6410e-001
127380 +1.658733320e-001 +1.658733320e-001 -1.243841267e+002 -1.243841267e+002 +2.9435e-001 +1.0652e+000 -6.4914e-002 -5.5024e-002 -4.4949e-001 -4.5127e-001 +3.0233e-001 -3.2372e-001 -7.4806e-001 +4.0917e-001 +5.2774e-002 -1.6963e-001 -1.9286e-001 +3.8634e-001 -2.6936e-001 +4.5138e-001 -7.1107e-001 -2.1342e-001 -3.7764e-001 +6.6470e-001
127732 +1.620082249e-001 +1.620082249e-001 -1.243879918e+002 -1.243879918e+002 +2.9636e-001 +1.0636e+000 -6.8629e-002 -5.3011e-002 -4.5026e-001 -4.5052e-001 +2.9954e-001 -3.2575e-001 -7.5048e-001 +4.0714e-001 +5.2796e-002 -1.7005e-001 -1.9408e-001 +3.8498e-001 -2.6836e-001 +4.5391e-001 -7.1225e-001 -2.1349e-001 -3.7753e-001 +6.6599e-001
128282 +1.582642200e-001 +1.582642200e-001 -1.243917358e+002 -1.243917358e+002 +2.9674e-001 +1.0629e+000 -7.0412e-002 -5.1020e-002 -4.5138e-001 -4.5033e-001 +2.9733e-001 -3.2728e-001 -7.5273e-001 +4.0479e-001 +5.2672e-002 -1.7073e-001 -1.9536e-001 +3.8411e-001 -2.6699e-001 +4.5554e-001 -7.1270e-001 -2.1461e-001 -3.7761e-001 +6.6696e-001
128986 +1.548723965e-001 +1.548723965e-001 -1.243951276e+002 -1.243951276e+002 +2.9809e-001 +1.0626e+000 -7.3843e-002 -5.0165e-002 -4.5221e-001 -4.5006e-001 +2.9532e-001 -3.2885e-001 -7.5515e-001 +4.0308e-001 +5.2427e-002 -1.7119e-001 -1.9613e-001 +3.8277e-001 -2.6563e-001 +4.5736e-001 -7.1348e-001 -2.1536e-001 -3.7742e-001 +6.6809e-001
129646 +1.513551064e-001 +1.513551064e-001 -1.243986449e+002 -1.243986449e+002 +2.9906e-001 +1.0623e+000 -7.6748e-002 -4.8510e-002 -4.5342e-001 -4.4956e-001 +2.9295e-001 -3.3048e-001 -7.5789e-001 +4.0122e-001 +5.2522e-002 -1.7159e-001 -1.9798e-001 +3.8169e-001 -2.6454e-001 +4.5922e-001 -7.1431e-001 -2.1625e-001 -3.7728e-001 +6.6945e-001
130453 +1.477970898e-001 +1.477970898e-001 -1.244022029e+002 -1.244022029e+002 +3.0141e-001 +1.0608e+000 -8.0593e-002 -4.6880e-002 -4.5428e-001 -4.4986e-001 +2.8990e-001 -3.3233e-001 -7.6061e-001 +3.9749e-001 +5.2237e-002 -1.7263e-001 -1.9939e-001 +3.8004e-001 -2.6283e-001 +4.6183e-001 -7.1524e-001 -2.1716e-001 -3.7766e-001 +6.7007e-001
131076 +1.444516477e-001 +1.444516477e-001 -1.244055484e+002 -1.244055484e+002 +3.0184e-001 +1.0601e+000 -8.3243e-002 -4.5719e-002 -4.5489e-001 -4.4855e-001 +2.8794e-001 -3.3351e-001 -7.6238e-001 +3.9624e-001 +5.2405e-002 -1.7356e-001 -2.0023e-001 +3.7883e-001 -2.6135e-001 +4.6322e-001 -7.1493e-001 -2.1827e-001 -3.7755e-001 +6.7156e-001
131670 +1.411862378e-001 +1.411862378e-001 -1.244088138e+002 -1.244088138e+002 +3.0288e-001 +1.0585e+000 -8.5090e-002 -4.4061e-002 -4.5545e-001 -4.4869e-001 +2.8540e-001 -3.3538e-001 -7.6486e-001 +3.9423e-001 +5.1986e-002 -1.7317e-001 -2.0166e-001 +3.7783e-001 -2.6023e-001 +4.6531e-001 -7.1613e-001 -2.1948e-001 -3.7746e-001 +6.7300e-001
132374 +1.378377251e-001 +1.378377251e-001 -1.244121623e+002 -1.244121623e+002 +3.0468e-001 +1.0591e+000 -8.8691e-002 -4.2857e-002 -4.5628e-001 -4.4828e-001 +2.8299e-001 -3.3659e-001 -7.6783e-001 +3.9224e-001 +5.1567e-002 -1.7379e-001 -2.0334e-001 +3.7662e-001 -2.5875e-001 +4.6725e-001 -7.1677e-001 -2.1944e-001 -3.7735e-001 +6.7338e-001
133268 +1.348502409e-001 +1.348502409e-001 -1.244151498e+002 -1.244151498e+002 +3.0521e-001 +1.0580e+000 -9.1539e-002 -4.1469e-002 -4.5742e-001 -4.4698e-001 +2.8080e-001 -3.3817e-001 -7.6981e-001 +3.9043e-001 +5.1230e-002 -1.7423e-001 -2.0420e-001 +3.7548e-001 -2.5710e-001 +4.6856e-001 -7.1758e-001 -2.2034e-001 -3.7743e-001 +6.7432e-001
133782 +1.317733516e-001 +1.317733516e-001 -1.244182266e+002 -1.244182266e+002 +3.0644e-001 +1.0576e+000 -9.4353e-002 -3.9994e-002 -4.5829e-001 -4.4704e-001 +2.7814e-001 -3.3938e-001 -7.7217e-001 +3.8803e-001 +5.0916e-002 -1.7441e-001 -2.0504e-001 +3.7455e-001 -2.5591e-001 +4.7118e-001 -7.1871e-001 -2.2134e-001 -3.7715e-001 +6.7507e-001
134442 +1.286474383e-001 +1.286474383e-001 -1.244213526e+002 -1.244213526e+002 +3.0800e-001 +1.0564e+000 -9.6987e-002 -3.9592e-002 -4.5895e-001 -4.4653e-001 +2.7613e-001 -3.4141e-001 -7.7426e-001 +3.8608e-001 +5.0846e-002 -1.7519e-001 -2.0661e-001 +3.7314e-001 -2.5456e-001 +4.7290e-001 -7.1863e-001 -2.2209e-001 -3.7704e-001 +6.7600e-001
135256 +1.258031539e-001 +1.258031539e-001 -1.244241968e+002 -1.244241968e+002 +3.0873e-001 +1.0557e+000 -9.9851e-002 -3.7704e-002 -4.5940e-001 -4.4592e-001 +2.7378e-001 -3.4272e-001 -7.7657e-001 +3.8386e-001 +5.0589e-002 -1.7550e-001 -2.0787e-001 +3.7209e-001 -2.5352e-001 +4.7441e-001 -7.1904e-001 -2.2265e-001 -3.7687e-001 +6.7664e-001
136026 +1.229369250e-001 +1.229369250e-001 -1.244270631e+002 -1.244270631e+002 +3.0972e-001 +1.0546e+000 -1.0239e-001 -3.6426e-002 -4.6054e-001 -4.4576e-001 +2.7117e-001 -3.4433e-001 -7.7882e-001 +3.8177e-001 +5.0303e-002 -1.7558e-001 -2.0902e-001 +3.7101e-001 -2.5189e-001 +4.7643e-001 -7.2024e-001 -2.2352e-001 -3.7676e-001 +6.7770e-001
137060 +1.201432414e-001 +1.201432414e-001 -1.244298568e+002 -1.244298568e+002 +3.1094e-001 +1.0539e+000 -1.0524e-001 -3.5248e-002 -4.6124e-001 -4.4513e-001 +2.6918e-001 -3.4544e-001 -7.8143e-001 +3.7955e-001 +5.0321e-002 -1.7587e-001 -2.0964e-001 +3.6966e-001 -2.5064e-001 +4.7822e-001 -7.2077e-001 -2.2456e-001 -3.7657e-001 +6.7845e-001
137764 +1.174326011e-001 +1.174326011e-001 -1.244325674e+002 -1.244325674e+002 +3.1204e-001 +1.0529e+000 -1.0864e-001 -3.3812e-002 -4.6223e-001 -4.4525e-001 +2.6685e-001 -3.4709e-001 -7.8379e-001 +3.7753e-001 +5.0627e-002 -1.7674e-001 -2.1094e-001 +3.6864e-001 -2.4938e-001 +4.8044e-001 -7.2128e-001 -2.2548e-001 -3.7655e-001 +6.7926e-001
138554 +1.148054459e-001 +1.148054459e-001 -1.244351946e+002 -1.244351946e+002 +3.1323e-001 +1.0531e+000 -1.1120e-001 -3.3024e-002 -4.6290e-001 -4.4429e-001 +2.6523e-001 -3.4850e-001 -7.8680e-001 +3.7525e-001 +5.0309e-002 -1.7738e-001 -2.1234e-001 +3.6765e-001 -2.4765e-001 +4.8243e-001 -7.2182e-001 -2.2616e-001 -3.7630e-001 +6.8060e-001
139260 +1.122012821e-001 +1.122012821e-001 -1.244377987e+002 -1.244377987e+002 +3.1426e-001 +1.0513e+000 -1.1355e-001 -3.1201e-002 -4.6322e-001 -4.4405e-001 +2.6246e-001 -3.4937e-001 -7.8814e-001 +3.7344e-001 +4.9884e-002 -1.7782e-001 -2.1320e-001 +3.6608e-001 -2.4625e-001 +4.8367e-001 -7.2187e-001 -2.2666e-001 -3.7630e-001 +6.8079e-001
140030 +1.095759508e-001 +1.095759508e-001 -1.244404240e+002 -1.244404240e+002 +3.1550e-001 +1.0508e+000 -1.1611e-001 -3.0404e-002 -4.6392e-001 -4.4335e-001 +2.6047e-001 -3.5110e-001 -7.9015e-001 +3.7150e-001 +4.9667e-002 -1.7863e-001 -2.1486e-001 +3.6511e-001 -2.4546e-001 +4.8548e-001 -7.2248e-001 -2.2719e-001 -3.7619e-001 +6.8160e-001
140690 +1.070734860e-001 +1.070734860e-001 -1.244429265e+002 -1.244429265e+002 +3.1671e-001 +1.0507e+000 -1.1928e-001 -2.9204e-002 -4.6513e-001 -4.4314e-001 +2.5811e-001 -3.5240e-001 -7.9266e-001 +3.6949e-001 +4.9516e-002 -1.7847e-001 -2.1536e-001 +3.6407e-001 -2.4381e-001 +4.8747e-001 -7.2340e-001 -2.2793e-001 -3.7587e-001 +6.8225e-001
141576 +1.046432290e-001 +1.046432290e-001 -1.244453568e+002 -1.244453568e+002 +3.1768e-001 +1.0501e+000 -1.2139e-001 -2.8471e-002 -4.6562e-001 -4.4272e-001 +2.5645e-001 -3.5373e-001 -7.9476e-001 +3.6769e-001 +4.9344e-002 -1.7915e-001 -2.1663e-001 +3.6301e-001 -2.4286e-001 +4.8924e-001 -7.2351e-001 -2.2854e-001 -3.7555e-001 +6.8314e-001
142478 +1.023033438e-001 +1.023033438e-001 -1.244476967e+002 -1.244476967e+002 +3.1896e-001 +1.0491e+000 -1.2424e-001 -2.7698e-002 -4.6601e-001 -4.4237e-001 +2.5446e-001 -3.5554e-001 -7.9679e-001 +3.6608e-001 +4.9228e-002 -1.7923e-001 -2.1780e-001 +3.6224e-001 -2.4176e-001 +4.9122e-001 -7.2360e-001 -2.2903e-001 -3.7461e-001 +6.8357e-001
143396 +9.997554869e-002 +9.997554869e-002 -1.244500245e+002 -1.244500245e+002 +3.1985e-001 +1.0482e+000 -1.2640e-001 -2.6688e-002 -4.6647e-001 -4.4209e-001 +2.5249e-001 -3.5642e-001 -7.9860e-001 +3.6392e-001 +4.8767e-002 -1.7946e-001 -2.1893e-001 +3.6096e-001 -2.4044e-001 +4.9257e-001 -7.2396e-001 -2.2993e-001 -3.7440e-001 +6.8425e-001
144320 +9.768164876e-002 +9.768164876e-002 -1.244523184e+002 -1.244523184e+002 +3.2069e-001 +1.0474e+000 -1.2895e-001 -2.5275e-002 -4.6765e-001 -4.4159e-001 +2.5012e-001 -3.5776e-001 -8.0084e-001 +3.6210e-001 +4.8573e-002 -1.7997e-001 -2.1998e-001 +3.5999e-001 -2.3957e-001 +4.9419e-001 -7.2449e-001 -2.3084e-001 -3.7439e-001 +6.8518e-001
145134 +9.546269440e-002 +9.546269440e-002 -1.244545373e+002 -1.244545373e+002 +3.2158e-001 +1.0470e+000 -1.3148e-001 -2.4528e-002 -4.6846e-001 -4.4105e-001 +2.4842e-001 -3.5914e-001 -8.0304e-001 +3.6006e-001 +4.8676e-002 -1.8072e-001 -2.2107e-001 +3.5902e-001 -2.3796e-001 +4.9588e-001 -7.2479e-001 -2.3129e-001 -3.7429e-001 +6.8555e-001
146124 +9.325855443e-002 +9.325855443e-002 -1.244567414e+002 -1.244567414e+002 +3.2277e-001 +1.0463e+000 -1.3435e-001 -2.3570e-002 -4.6873e-001 -4.4086e-001 +2.4640e-001 -3.6064e-001 -8.0510e-001 +3.5800e-001 +4.8332e-002 -1.8142e-001 -2.2216e-001 +3.5789e-001 -2.3685e-001 +4.9794e-001 -7.2485e-001 -2.3213e-001 -3.7418e-001 +6.8626e-001
146696 +9.106281880e-002 +9.106281880e-002 -1.244589372e+002 -1.244589372e+002 +3.2382e-001 +1.0455e+000 -1.3768e-001 -2.2568e-002 -4.6955e-001 -4.4071e-001 +2.4392e-001 -3.6232e-001 -8.0769e-001 +3.5558e-001 +4.8269e-002 -1.8145e-001 -2.2367e-001 +3.5658e-001 -2.3568e-001 +4.9993e-001 -7.2538e-001 -2.3255e-001 -3.7382e-001 +6.8688e-001
147444 +8.911076568e-002 +8.911076568e-002 -1.244608892e+002 -1.244608892e+002 +3.2488e-001 +1.0453e+000 -1.3919e-001 -2.1826e-002 -4.6993e-001 -4.3993e-001 +2.4250e-001 -3.6329e-001 -8.0959e-001 +3.5436e-001 +4.7977e-002 -1.8227e-001 -2.2445e-001 +3.5604e-001 -2.3454e-001 +5.0133e-001 -7.2575e-001 -2.3319e-001 -3.7355e-001 +6.8787e-001
148236 +8.709056935e-002 +8.709056935e-002 -1.244629094e+002 -1.244629094e+002 +3.2605e-001 +1.0446e+000 -1.4183e-001 -2.0593e-002 -4.7064e-001 -4.3943e-001 +2.3996e-001 -3.6426e-001 -8.1160e-001 +3.5236e-001 +4.7678e-002 -1.8247e-001 -2.2550e-001 +3.5497e-001 -2.3313e-001 +5.0267e-001 -7.2605e-001 -2.3388e-001 -3.7338e-001 +6.8797e-001
148962 +8.506672162e-002 +8.506672162e-002 -1.244649333e+002 -1.244649333e+002 +3.2668e-001 +1.0429e+000 -1.4424e-001 -1.9293e-002 -4.7153e-001 -4.3924e-001 +2.3804e-001 -3.6547e-001 -8.1341e-001 +3.5061e-001 +4.7662e-002 -1.8285e-001 -2.2666e-001 +3.5378e-001 -2.3211e-001 +5.0467e-001 -7.2625e-001 -2.3424e-001 -3.7297e-001 +6.8845e-001
149886 +8.316227312e-002 +8.316227312e-002 -1.244668377e+002 -1.244668377e+002 +3.2770e-001 +1.0423e+000 -1.4635e-001 -1.8575e-002 -4.7182e-001 -4.3871e-001 +2.3634e-001 -3.6714e-001 -8.1528e-001 +3.4863e-001 +4.7541e-002 -1.8294e-001 -2.2718e-001 +3.5298e-001 -2.3110e-001 +5.0607e-001 -7.2663e-001 -2.3509e-001 -3.7256e-001 +6.8931e-001
150678 +8.127108042e-002 +8.127108042e-002 -1.244687289e+002 -1.244687289e+002 +3.2847e-001 +1.0418e+000 -1.4890e-001 -1.7700e-002 -4.7237e-001 -4.3868e-001 +2.3457e-001 -3.6832e-001 -8.1745e-001 +3.4716e-001 +4.7172e-002 -1.8317e-001 -2.2829e-001 +3.5224e-001 -2.3000e-001 +5.0785e-001 -7.2717e-001 -2.3562e-001 -3.7230e-001 +6.9010e-001
151470 +7.941855215e-002 +7.941855215e-002 -1.244705814e+002 -1.244705814e+002 +3.2948e-001 +1.0410e+000 -1.5143e-001 -1.6768e-002 -4.7303e-001 -4.3821e-001 +2.3250e-001 -3.6919e-001 -8.1910e-001 +3.4534e-001 +4.7123e-002 -1.8366e-001 -2.2918e-001 +3.5090e-001 -2.2872e-001 +5.0953e-001 -7.2749e-001 -2.3625e-001 -3.7201e-001 +6.9053e-001
152370 +7.747682573e-002 +7.747682573e-002 -1.244725232e+002 -1.244725232e+002 +3.3070e-001 +1.0402e+000 -1.5426e-001 -1.6117e-002 -4.7348e-001 -4.3771e-001 +2.3018e-001 -3.7062e-001 -8.2190e-001 +3.4286e-001 +4.7164e-002 -1.8404e-001 -2.3084e-001 +3.4965e-001 -2.2744e-001 +5.1148e-001 -7.2729e-001 -2.3740e-001 -3.7151e-001 +6.9095e-001
153220 +7.584772922e-002 +7.584772922e-002 -1.244741523e+002 -1.244741523e+002 +3.3186e-001 +1.0395e+000 -1.5632e-001 -1.5165e-002 -4.7395e-001 -4.3753e-001 +2.2879e-001 -3.7184e-001 -8.2387e-001 +3.4150e-001 +4.7004e-002 -1.8446e-001 -2.3135e-001 +3.4906e-001 -2.2646e-001 +5.1305e-001 -7.2777e-001 -2.3767e-001 -3.7153e-001 +6.9194e-001
154022 +7.412629748e-002 +7.412629748e-002 -1.244758737e+002 -1.244758737e+002 +3.3252e-001 +1.0389e+000 -1.5863e-001 -1.4597e-002 -4.7476e-001 -4.3722e-001 +2.2691e-001 -3.7323e-001 -8.2545e-001 +3.3979e-001 +4.6803e-002 -1.8470e-001 -2.3243e-001 +3.4787e-001 -2.2534e-001 +5.1472e-001 -7.2798e-001 -2.3856e-001 -3.7118e-001 +6.9223e-001
155056 +7.244000876e-002 +7.244000876e-002 -1.244775600e+002 -1.244775600e+002 +3.3360e-001 +1.0385e+000 -1.6049e-001 -1.3279e-002 -4.7540e-001 -4.3698e-001 +2.2501e-001 -3.7423e-001 -8.2719e-001 +3.3792e-001 +4.6539e-002 -1.8492e-001 -2.3329e-001 +3.4716e-001 -2.2412e-001 +5.1614e-001 -7.2848e-001 -2.3880e-001 -3.7100e-001 +6.9280e-001
155848 +7.070660473e-002 +7.070660473e-002 -1.244792934e+002 -1.244792934e+002 +3.3436e-001 +1.0379e+000 -1.6293e-001 -1.2642e-002 -4.7614e-001 -4.3630e-001 +2.2325e-001 -3.7519e-001 -8.2906e-001 +3.3641e-001 +4.6346e-002 -1.8527e-001 -2.3428e-001 +3.4646e-001 -2.2292e-001 +5.1777e-001 -7.2898e-001 -2.3959e-001 -3.7064e-001 +6.9326e-001
156486 +6.913324274e-002 +6.913324274e-002 -1.244808668e+002 -1.244808668e+002 +3.3547e-001 +1.0374e+000 -1.6541e-001 -1.1775e-002 -4.7655e-001 -4.3605e-001 +2.2108e-001 -3.7631e-001 -8.3112e-001 +3.3465e-001 +4.6059e-002 -1.8574e-001 -2.3519e-001 +3.4525e-001 -2.2187e-001 +5.1939e-001 -7.2955e-001 -2.4014e-001 -3.7106e-001 +6.9374e-001
157102 +6.760477780e-002 +6.760477780e-002 -1.244823952e+002 -1.244823952e+002 +3.3593e-001 +1.0360e+000 -1.6725e-001 -1.0415e-002 -4.7724e-001 -4.3528e-001 +2.1935e-001 -3.7728e-001 -8.3274e-001 +3.3309e-001 +4.5646e-002 -1.8576e-001 -2.3595e-001 +3.4437e-001 -2.2100e-001 +5.2057e-001 -7.3006e-001 -2.4116e-001 -3.7038e-001 +6.9444e-001
157894 +6.605039213e-002 +6.605039213e-002 -1.244839496e+002 -1.244839496e+002 +3.3665e-001 +1.0356e+000 -1.6959e-001 -1.0057e-002 -4.7799e-001 -4.3504e-001 +2.1793e-001 -3.7826e-001 -8.3448e-001 +3.3143e-001 +4.5606e-002 -1.8648e-001 -2.3675e-001 +3.4359e-001 -2.1973e-001 +5.2189e-001 -7.2988e-001 -2.4143e-001 -3.7017e-001 +6.9471e-001
% function evaluation | noise-free fitness - Fopt (-6.322000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.235000000e+002 +1.235000000e+002 +6.028000000e+001 +6.028000000e+001 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000 +0.0000e+000
2442 +1.226982723e+002 +1.226982723e+002 +5.947827228e+001 +5.947827228e+001 -1.4099e+000 -1.6304e+000 +1.9788e+000 -1.9747e+000 +1.0404e+000 +2.6018e+000 +1.9551e+000 +5.9342e-001 -1.6105e-001 -7.1021e-001 -2.4269e+000 +2.1252e+000 -3.0569e+000 -1.1160e+000 +1.1091e-001 +4.0046e-001 -2.1953e+000 +4.5684e-001 +5.3437e-001 -2.4506e+000
3080 +1.201992314e+002 +1.201992314e+002 +5.697923144e+001 +5.697923144e+001 -1.3535e+000 -1.5845e+000 +1.8869e+000 -1.9109e+000 +1.0399e+000 +2.6280e+000 +1.8910e+000 +6.5451e-001 -9.7599e-002 -7.3484e-001 -2.4149e+000 +2.1504e+000 -3.0296e+000 -1.1417e+000 +1.9762e-002 +3.7465e-001 -2.1535e+000 +4.4067e-001 +5.3081e-001 -2.3630e+000
8646 +1.174896914e+002 +1.174896914e+002 +5.426969138e+001 +5.426969138e+001 -1.2996e+000 -1.5996e+000 +1.8449e+000 -1.8105e+000 +1.0366e+000 +2.4151e+000 +1.7745e+000 +3.9095e-001 -2.7664e-001 -6.8514e-001 -2.2780e+000 +1.9965e+000 -2.8656e+000 -9.9338e-001 +5.0265e-002 +3.4243e-001 -2.0359e+000 +5.3298e-001 +6.1902e-001 -2.2824e+000
16230 +1.148066382e+002 +1.148066382e+002 +5.158663822e+001 +5.158663822e+001 -1.1750e+000 -1.5907e+000 +1.8085e+000 -1.6645e+000 +9.5723e-001 +2.2214e+000 +1.5369e+000 +2.4464e-001 -4.1085e-001 -6.1082e-001 -2.1101e+000 +1.7748e+000 -2.6237e+000 -8.0327e-001 +6.8050e-002 +2.8905e-001 -1.8458e+000 +5.9953e-001 +7.1473e-001 -2.1400e+000
21582 +1.121906583e+002 +1.121906583e+002 +4.897065831e+001 +4.897065831e+001 -1.0344e+000 -1.5845e+000 +1.8067e+000 -1.5539e+000 +8.7536e-001 +2.0642e+000 +1.2939e+000 +1.4533e-001 -4.7510e-001 -5.2377e-001 -1.9762e+000 +1.5850e+000 -2.3407e+000 -6.5440e-001 +6.6638e-002 +1.9647e-001 -1.6841e+000 +6.1422e-001 +8.0500e-001 -2.0017e+000
26253 +1.096453040e+002 +1.096453040e+002 +4.642530397e+001 +4.642530397e+001 -8.6614e-001 -1.5664e+000 +1.8163e+000 -1.4856e+000 +8.6227e-001 +1.9186e+000 +1.0481e+000 +5.2414e-002 -4.8292e-001 -4.2531e-001 -1.8425e+000 +1.4251e+000 -2.0458e+000 -5.4826e-001 +4.0535e-002 +1.2564e-001 -1.5085e+000 +5.8662e-001 +9.0233e-001 -1.8787e+000
31218 +1.071463922e+002 +1.071463922e+002 +4.392639217e+001 +4.392639217e+001 -7.3244e-001 -1.5352e+000 +1.7826e+000 -1.3963e+000 +8.7718e-001 +1.8024e+000 +8.2238e-001 -2.9863e-002 -4.5656e-001 -3.6741e-001 -1.7261e+000 +1.2800e+000 -1.7634e+000 -4.3912e-001 -2.2539e-002 +9.8639e-002 -1.3447e+000 +5.2093e-001 +9.7665e-001 -1.7585e+000
35934 +1.046937766e+002 +1.046937766e+002 +4.147377659e+001 +4.147377659e+001 -6.4298e-001 -1.4641e+000 +1.6637e+000 -1.2774e+000 +8.6670e-001 +1.6808e+000 +6.3396e-001 -7.2053e-002 -4.3309e-001 -3.3121e-001 -1.6004e+000 +1.1354e+000 -1.5193e+000 -3.3597e-001 -8.4105e-002 +1.0819e-001 -1.1825e+000 +4.5631e-001 +1.0004e+000 -1.6297e+000
39267 +1.022964979e+002 +1.022964979e+002 +3.907649788e+001 +3.907649788e+001 -5.6294e-001 -1.4140e+000 +1.5475e+000 -1.1524e+000 +8.5097e-001 +1.5561e+000 +4.7639e-001 -1.3593e-001 -3.9978e-001 -3.1073e-001 -1.4841e+000 +1.0026e+000 -1.2969e+000 -2.3575e-001 -1.7458e-001 +1.0983e-001 -1.0324e+000 +3.9261e-001 +1.0257e+000 -1.4954e+000
