% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
93222 +1.696057441e-03 +1.696057441e-03 -5.231383039e+02 -5.231383039e+02 -2.0307e+00 -2.8832e+00 -2.2490e+00 -1.1540e+00 +1.6851e+00 -8.7853e-01 +2.6522e+00 -1.7099e+00 -2.4733e+00 -9.4404e-01 +2.7961e+00 -8.7180e-01 +2.3026e+00 +2.8697e+00 -1.3355e+00 +2.5237e+00 -1.1210e+00 +2.9762e+00 +2.1399e+00 +2.0715e+00
93380 +1.656970004e-03 +1.656970004e-03 -5.231383430e+02 -5.231383430e+02 -2.0307e+00 -2.8832e+00 -2.2490e+00 -1.1540e+00 +1.6851e+00 -8.7852e-01 +2.6522e+00 -1.7099e+00 -2.4733e+00 -9.4405e-01 +2.7960e+00 -8.7173e-01 +2.3026e+00 +2.8696e+00 -1.3355e+00 +2.5238e+00 -1.1209e+00 +2.9764e+00 +2.1403e+00 +2.0730e+00
93613 +1.620455291e-03 +1.620455291e-03 -5.231383795e+02 -5.231383795e+02 -2.0307e+00 -2.8832e+00 -2.2490e+00 -1.1540e+00 +1.6851e+00 -8.7853e-01 +2.6522e+00 -1.7099e+00 -2.4733e+00 -9.4404e-01 +2.7961e+00 -8.7172e-01 +2.3025e+00 +2.8696e+00 -1.3354e+00 +2.5238e+00 -1.1206e+00 +2.9769e+00 +2.1408e+00 +2.0740e+00
93742 +1.572109624e-03 +1.572109624e-03 -5.231384279e+02 -5.231384279e+02 -2.0307e+00 -2.8831e+00 -2.2490e+00 -1.1540e+00 +1.6851e+00 -8.7850e-01 +2.6522e+00 -1.7099e+00 -2.4733e+00 -9.4403e-01 +2.7961e+00 -8.7169e-01 +2.3026e+00 +2.8697e+00 -1.3354e+00 +2.5239e+00 -1.1205e+00 +2.9769e+00 +2.1411e+00 +2.0742e+00
93780 +1.548434985e-03 +1.548434985e-03 -5.231384516e+02 -5.231384516e+02 -2.0307e+00 -2.8831e+00 -2.2490e+00 -1.1540e+00 +1.6851e+00 -8.7851e-01 +2.6522e+00 -1.7099e+00 -2.4733e+00 -9.4402e-01 +2.7960e+00 -8.7174e-01 +2.3026e+00 +2.8698e+00 -1.3354e+00 +2.5239e+00 -1.1202e+00 +2.9773e+00 +2.1416e+00 +2.0750e+00
93984 +1.509736817e-03 +1.509736817e-03 -5.231384903e+02 -5.231384903e+02 -2.0308e+00 -2.8831e+00 -2.2490e+00 -1.1540e+00 +1.6851e+00 -8.7850e-01 +2.6522e+00 -1.7099e+00 -2.4733e+00 -9.4403e-01 +2.7960e+00 -8.7177e-01 +2.3026e+00 +2.8697e+00 -1.3354e+00 +2.5240e+00 -1.1202e+00 +2.9772e+00 +2.1418e+00 +2.0757e+00
94204 +1.477848279e-03 +1.477848279e-03 -5.231385222e+02 -5.231385222e+02 -2.0308e+00 -2.8832e+00 -2.2490e+00 -1.1540e+00 +1.6851e+00 -8.7852e-01 +2.6522e+00 -1.7099e+00 -2.4733e+00 -9.4404e-01 +2.7960e+00 -8.7180e-01 +2.3027e+00 +2.8698e+00 -1.3354e+00 +2.5242e+00 -1.1201e+00 +2.9775e+00 +2.1422e+00 +2.0764e+00
94267 +1.431063147e-03 +1.431063147e-03 -5.231385689e+02 -5.231385689e+02 -2.0307e+00 -2.8832e+00 -2.2490e+00 -1.1540e+00 +1.6851e+00 -8.7853e-01 +2.6522e+00 -1.7099e+00 -2.4733e+00 -9.4405e-01 +2.7960e+00 -8.7182e-01 +2.3026e+00 +2.8698e+00 -1.3353e+00 +2.5242e+00 -1.1200e+00 +2.9776e+00 +2.1427e+00 +2.0777e+00
94626 +1.408003422e-03 +1.408003422e-03 -5.231385920e+02 -5.231385920e+02 -2.0307e+00 -2.8832e+00 -2.2490e+00 -1.1540e+00 +1.6851e+00 -8.7851e-01 +2.6522e+00 -1.7099e+00 -2.4733e+00 -9.4405e-01 +2.7960e+00 -8.7174e-01 +2.3026e+00 +2.8698e+00 -1.3353e+00 +2.5241e+00 -1.1199e+00 +2.9779e+00 +2.1433e+00 +2.0785e+00
94879 +1.375121988e-03 +1.375121988e-03 -5.231386249e+02 -5.231386249e+02 -2.0307e+00 -2.8832e+00 -2.2490e+00 -1.1540e+00 +1.6851e+00 -8.7851e-01 +2.6522e+00 -1.7099e+00 -2.4733e+00 -9.4406e-01 +2.7960e+00 -8.7173e-01 +2.3026e+00 +2.8698e+00 -1.3352e+00 +2.5242e+00 -1.1199e+00 +2.9781e+00 +2.1436e+00 +2.0792e+00
95071 +1.346696156e-03 +1.346696156e-03 -5.231386533e+02 -5.231386533e+02 -2.0307e+00 -2.8832e+00 -2.2490e+00 -1.1540e+00 +1.6851e+00 -8.7852e-01 +2.6522e+00 -1.7099e+00 -2.4733e+00 -9.4405e-01 +2.7960e+00 -8.7173e-01 +2.3027e+00 +2.8698e+00 -1.3352e+00 +2.5242e+00 -1.1198e+00 +2.9783e+00 +2.1440e+00 +2.0801e+00
95298 +1.308854418e-03 +1.308854418e-03 -5.231386911e+02 -5.231386911e+02 -2.0307e+00 -2.8832e+00 -2.2490e+00 -1.1540e+00 +1.6851e+00 -8.7851e-01 +2.6522e+00 -1.7100e+00 -2.4733e+00 -9.4404e-01 +2.7960e+00 -8.7174e-01 +2.3026e+00 +2.8698e+00 -1.3351e+00 +2.5243e+00 -1.1196e+00 +2.9785e+00 +2.1444e+00 +2.0808e+00
95598 +1.281260008e-03 +1.281260008e-03 -5.231387187e+02 -5.231387187e+02 -2.0307e+00 -2.8832e+00 -2.2490e+00 -1.1540e+00 +1.6851e+00 -8.7851e-01 +2.6522e+00 -1.7099e+00 -2.4733e+00 -9.4404e-01 +2.7960e+00 -8.7176e-01 +2.3027e+00 +2.8699e+00 -1.3351e+00 +2.5244e+00 -1.1196e+00 +2.9787e+00 +2.1446e+00 +2.0812e+00
95690 +1.247936275e-03 +1.247936275e-03 -5.231387521e+02 -5.231387521e+02 -2.0307e+00 -2.8832e+00 -2.2490e+00 -1.1540e+00 +1.6851e+00 -8.7852e-01 +2.6522e+00 -1.7099e+00 -2.4733e+00 -9.4404e-01 +2.7960e+00 -8.7180e-01 +2.3027e+00 +2.8699e+00 -1.3351e+00 +2.5244e+00 -1.1194e+00 +2.9790e+00 +2.1451e+00 +2.0821e+00
96060 +1.226569016e-03 +1.226569016e-03 -5.231387734e+02 -5.231387734e+02 -2.0307e+00 -2.8832e+00 -2.2490e+00 -1.1540e+00 +1.6851e+00 -8.7850e-01 +2.6522e+00 -1.7099e+00 -2.4733e+00 -9.4403e-01 +2.7960e+00 -8.7177e-01 +2.3027e+00 +2.8699e+00 -1.3351e+00 +2.5244e+00 -1.1194e+00 +2.9791e+00 +2.1454e+00 +2.0827e+00
96250 +1.200444718e-03 +1.200444718e-03 -5.231387996e+02 -5.231387996e+02 -2.0307e+00 -2.8832e+00 -2.2490e+00 -1.1540e+00 +1.6850e+00 -8.7851e-01 +2.6522e+00 -1.7099e+00 -2.4733e+00 -9.4403e-01 +2.7960e+00 -8.7178e-01 +2.3027e+00 +2.8699e+00 -1.3350e+00 +2.5245e+00 -1.1193e+00 +2.9792e+00 +2.1456e+00 +2.0832e+00
96506 +1.164576839e-03 +1.164576839e-03 -5.231388354e+02 -5.231388354e+02 -2.0308e+00 -2.8832e+00 -2.2490e+00 -1.1540e+00 +1.6850e+00 -8.7851e-01 +2.6522e+00 -1.7099e+00 -2.4733e+00 -9.4403e-01 +2.7960e+00 -8.7175e-01 +2.3027e+00 +2.8699e+00 -1.3349e+00 +2.5246e+00 -1.1192e+00 +2.9796e+00 +2.1462e+00 +2.0843e+00
96539 +1.142645803e-03 +1.142645803e-03 -5.231388574e+02 -5.231388574e+02 -2.0308e+00 -2.8832e+00 -2.2490e+00 -1.1540e+00 +1.6850e+00 -8.7850e-01 +2.6522e+00 -1.7098e+00 -2.4733e+00 -9.4404e-01 +2.7960e+00 -8.7174e-01 +2.3027e+00 +2.8699e+00 -1.3348e+00 +2.5246e+00 -1.1191e+00 +2.9796e+00 +2.1464e+00 +2.0847e+00
96663 +1.117968373e-03 +1.117968373e-03 -5.231388820e+02 -5.231388820e+02 -2.0307e+00 -2.8832e+00 -2.2490e+00 -1.1540e+00 +1.6850e+00 -8.7850e-01 +2.6523e+00 -1.7099e+00 -2.4733e+00 -9.4403e-01 +2.7961e+00 -8.7171e-01 +2.3027e+00 +2.8700e+00 -1.3348e+00 +2.5247e+00 -1.1190e+00 +2.9797e+00 +2.1464e+00 +2.0847e+00
96984 +1.078893047e-03 +1.078893047e-03 -5.231389211e+02 -5.231389211e+02 -2.0308e+00 -2.8832e+00 -2.2490e+00 -1.1540e+00 +1.6850e+00 -8.7852e-01 +2.6523e+00 -1.7099e+00 -2.4733e+00 -9.4404e-01 +2.7960e+00 -8.7174e-01 +2.3028e+00 +2.8701e+00 -1.3348e+00 +2.5247e+00 -1.1189e+00 +2.9799e+00 +2.1471e+00 +2.0863e+00
97145 +1.069054477e-03 +1.069054477e-03 -5.231389309e+02 -5.231389309e+02 -2.0308e+00 -2.8832e+00 -2.2490e+00 -1.1540e+00 +1.6850e+00 -8.7849e-01 +2.6523e+00 -1.7098e+00 -2.4733e+00 -9.4402e-01 +2.7960e+00 -8.7171e-01 +2.3029e+00 +2.8701e+00 -1.3348e+00 +2.5248e+00 -1.1191e+00 +2.9799e+00 +2.1472e+00 +2.0863e+00
97333 +1.040582031e-03 +1.040582031e-03 -5.231389594e+02 -5.231389594e+02 -2.0308e+00 -2.8832e+00 -2.2490e+00 -1.1540e+00 +1.6850e+00 -8.7847e-01 +2.6523e+00 -1.7098e+00 -2.4733e+00 -9.4401e-01 +2.7961e+00 -8.7167e-01 +2.3028e+00 +2.8700e+00 -1.3348e+00 +2.5249e+00 -1.1189e+00 +2.9802e+00 +2.1476e+00 +2.0872e+00
97416 +1.020791205e-03 +1.020791205e-03 -5.231389792e+02 -5.231389792e+02 -2.0308e+00 -2.8832e+00 -2.2490e+00 -1.1540e+00 +1.6850e+00 -8.7847e-01 +2.6523e+00 -1.7098e+00 -2.4733e+00 -9.4401e-01 +2.7961e+00 -8.7168e-01 +2.3028e+00 +2.8701e+00 -1.3348e+00 +2.5249e+00 -1.1187e+00 +2.9802e+00 +2.1477e+00 +2.0875e+00
97775 +9.817462535e-04 +9.817462535e-04 -5.231390183e+02 -5.231390183e+02 -2.0308e+00 -2.8832e+00 -2.2490e+00 -1.1540e+00 +1.6850e+00 -8.7845e-01 +2.6523e+00 -1.7098e+00 -2.4734e+00 -9.4402e-01 +2.7961e+00 -8.7168e-01 +2.3028e+00 +2.8702e+00 -1.3347e+00 +2.5251e+00 -1.1186e+00 +2.9808e+00 +2.1489e+00 +2.0894e+00
97856 +9.730130378e-04 +9.730130378e-04 -5.231390270e+02 -5.231390270e+02 -2.0308e+00 -2.8832e+00 -2.2490e+00 -1.1540e+00 +1.6850e+00 -8.7846e-01 +2.6523e+00 -1.7098e+00 -2.4734e+00 -9.4401e-01 +2.7960e+00 -8.7163e-01 +2.3028e+00 +2.8702e+00 -1.3347e+00 +2.5250e+00 -1.1185e+00 +2.9807e+00 +2.1487e+00 +2.0893e+00
98066 +9.508457351e-04 +9.508457351e-04 -5.231390492e+02 -5.231390492e+02 -2.0308e+00 -2.8832e+00 -2.2491e+00 -1.1540e+00 +1.6850e+00 -8.7842e-01 +2.6523e+00 -1.7098e+00 -2.4733e+00 -9.4403e-01 +2.7961e+00 -8.7159e-01 +2.3029e+00 +2.8702e+00 -1.3345e+00 +2.5251e+00 -1.1185e+00 +2.9807e+00 +2.1487e+00 +2.0892e+00
98208 +9.311962410e-04 +9.311962410e-04 -5.231390688e+02 -5.231390688e+02 -2.0308e+00 -2.8832e+00 -2.2491e+00 -1.1540e+00 +1.6850e+00 -8.7845e-01 +2.6523e+00 -1.7098e+00 -2.4733e+00 -9.4401e-01 +2.7961e+00 -8.7159e-01 +2.3029e+00 +2.8702e+00 -1.3346e+00 +2.5250e+00 -1.1185e+00 +2.9809e+00 +2.1491e+00 +2.0900e+00
98289 +9.118476748e-04 +9.118476748e-04 -5.231390882e+02 -5.231390882e+02 -2.0308e+00 -2.8832e+00 -2.2491e+00 -1.1540e+00 +1.6850e+00 -8.7845e-01 +2.6523e+00 -1.7098e+00 -2.4733e+00 -9.4401e-01 +2.7961e+00 -8.7161e-01 +2.3029e+00 +2.8702e+00 -1.3345e+00 +2.5251e+00 -1.1184e+00 +2.9812e+00 +2.1493e+00 +2.0905e+00
98494 +8.886949695e-04 +8.886949695e-04 -5.231391113e+02 -5.231391113e+02 -2.0308e+00 -2.8832e+00 -2.2490e+00 -1.1540e+00 +1.6850e+00 -8.7847e-01 +2.6523e+00 -1.7098e+00 -2.4733e+00 -9.4401e-01 +2.7961e+00 -8.7162e-01 +2.3028e+00 +2.8702e+00 -1.3346e+00 +2.5251e+00 -1.1182e+00 +2.9812e+00 +2.1497e+00 +2.0912e+00
98692 +8.700423768e-04 +8.700423768e-04 -5.231391300e+02 -5.231391300e+02 -2.0308e+00 -2.8832e+00 -2.2490e+00 -1.1540e+00 +1.6850e+00 -8.7846e-01 +2.6523e+00 -1.7098e+00 -2.4733e+00 -9.4402e-01 +2.7961e+00 -8.7163e-01 +2.3029e+00 +2.8703e+00 -1.3346e+00 +2.5251e+00 -1.1182e+00 +2.9815e+00 +2.1502e+00 +2.0920e+00
98974 +8.488509263e-04 +8.488509263e-04 -5.231391511e+02 -5.231391511e+02 -2.0308e+00 -2.8832e+00 -2.2490e+00 -1.1540e+00 +1.6850e+00 -8.7846e-01 +2.6523e+00 -1.7098e+00 -2.4733e+00 -9.4401e-01 +2.7961e+00 -8.7166e-01 +2.3029e+00 +2.8702e+00 -1.3346e+00 +2.5252e+00 -1.1181e+00 +2.9816e+00 +2.1503e+00 +2.0925e+00
99220 +8.290037354e-04 +8.290037354e-04 -5.231391710e+02 -5.231391710e+02 -2.0308e+00 -2.8832e+00 -2.2490e+00 -1.1540e+00 +1.6850e+00 -8.7845e-01 +2.6523e+00 -1.7098e+00 -2.4733e+00 -9.4400e-01 +2.7962e+00 -8.7166e-01 +2.3029e+00 +2.8703e+00 -1.3345e+00 +2.5252e+00 -1.1180e+00 +2.9818e+00 +2.1506e+00 +2.0930e+00
99299 +8.122815301e-04 +8.122815301e-04 -5.231391877e+02 -5.231391877e+02 -2.0308e+00 -2.8832e+00 -2.2490e+00 -1.1540e+00 +1.6850e+00 -8.7844e-01 +2.6523e+00 -1.7098e+00 -2.4733e+00 -9.4399e-01 +2.7961e+00 -8.7164e-01 +2.3029e+00 +2.8703e+00 -1.3345e+00 +2.5253e+00 -1.1180e+00 +2.9819e+00 +2.1510e+00 +2.0937e+00
99583 +7.882714061e-04 +7.882714061e-04 -5.231392117e+02 -5.231392117e+02 -2.0308e+00 -2.8832e+00 -2.2490e+00 -1.1540e+00 +1.6850e+00 -8.7843e-01 +2.6523e+00 -1.7098e+00 -2.4733e+00 -9.4399e-01 +2.7961e+00 -8.7159e-01 +2.3030e+00 +2.8702e+00 -1.3344e+00 +2.5254e+00 -1.1178e+00 +2.9821e+00 +2.1515e+00 +2.0943e+00
99660 +7.732950766e-04 +7.732950766e-04 -5.231392267e+02 -5.231392267e+02 -2.0308e+00 -2.8832e+00 -2.2490e+00 -1.1540e+00 +1.6850e+00 -8.7842e-01 +2.6523e+00 -1.7098e+00 -2.4733e+00 -9.4398e-01 +2.7961e+00 -8.7160e-01 +2.3030e+00 +2.8703e+00 -1.3345e+00 +2.5253e+00 -1.1178e+00 +2.9822e+00 +2.1515e+00 +2.0948e+00
100132 +7.563883589e-04 +7.563883589e-04 -5.231392436e+02 -5.231392436e+02 -2.0308e+00 -2.8832e+00 -2.2490e+00 -1.1540e+00 +1.6850e+00 -8.7842e-01 +2.6523e+00 -1.7098e+00 -2.4733e+00 -9.4397e-01 +2.7961e+00 -8.7155e-01 +2.3030e+00 +2.8703e+00 -1.3345e+00 +2.5253e+00 -1.1177e+00 +2.9822e+00 +2.1517e+00 +2.0951e+00
100417 +7.382017455e-04 +7.382017455e-04 -5.231392618e+02 -5.231392618e+02 -2.0307e+00 -2.8833e+00 -2.2490e+00 -1.1540e+00 +1.6850e+00 -8.7841e-01 +2.6523e+00 -1.7098e+00 -2.4733e+00 -9.4398e-01 +2.7961e+00 -8.7154e-01 +2.3030e+00 +2.8703e+00 -1.3344e+00 +2.5254e+00 -1.1176e+00 +2.9825e+00 +2.1521e+00 +2.0958e+00
100554 +7.203852043e-04 +7.203852043e-04 -5.231392796e+02 -5.231392796e+02 -2.0307e+00 -2.8833e+00 -2.2490e+00 -1.1540e+00 +1.6850e+00 -8.7844e-01 +2.6524e+00 -1.7098e+00 -2.4733e+00 -9.4397e-01 +2.7961e+00 -8.7148e-01 +2.3030e+00 +2.8704e+00 -1.3343e+00 +2.5255e+00 -1.1175e+00 +2.9826e+00 +2.1523e+00 +2.0963e+00
100650 +7.059800173e-04 +7.059800173e-04 -5.231392940e+02 -5.231392940e+02 -2.0308e+00 -2.8833e+00 -2.2490e+00 -1.1540e+00 +1.6850e+00 -8.7842e-01 +2.6524e+00 -1.7098e+00 -2.4733e+00 -9.4396e-01 +2.7961e+00 -8.7147e-01 +2.3030e+00 +2.8704e+00 -1.3344e+00 +2.5255e+00 -1.1175e+00 +2.9827e+00 +2.1526e+00 +2.0968e+00
100826 +6.918274551e-04 +6.918274551e-04 -5.231393082e+02 -5.231393082e+02 -2.0308e+00 -2.8833e+00 -2.2490e+00 -1.1540e+00 +1.6850e+00 -8.7841e-01 +2.6524e+00 -1.7098e+00 -2.4733e+00 -9.4396e-01 +2.7961e+00 -8.7152e-01 +2.3030e+00 +2.8704e+00 -1.3344e+00 +2.5255e+00 -1.1175e+00 +2.9829e+00 +2.1528e+00 +2.0973e+00
100958 +6.745396096e-04 +6.745396096e-04 -5.231393255e+02 -5.231393255e+02 -2.0308e+00 -2.8833e+00 -2.2490e+00 -1.1540e+00 +1.6850e+00 -8.7841e-01 +2.6524e+00 -1.7098e+00 -2.4733e+00 -9.4396e-01 +2.7961e+00 -8.7155e-01 +2.3030e+00 +2.8704e+00 -1.3344e+00 +2.5256e+00 -1.1174e+00 +2.9829e+00 +2.1530e+00 +2.0975e+00
101072 +6.569534646e-04 +6.569534646e-04 -5.231393430e+02 -5.231393430e+02 -2.0308e+00 -2.8833e+00 -2.2490e+00 -1.1540e+00 +1.6850e+00 -8.7841e-01 +2.6524e+00 -1.7098e+00 -2.4733e+00 -9.4398e-01 +2.7961e+00 -8.7153e-01 +2.3030e+00 +2.8703e+00 -1.3343e+00 +2.5256e+00 -1.1173e+00 +2.9832e+00 +2.1535e+00 +2.0987e+00
101587 +6.424509995e-04 +6.424509995e-04 -5.231393575e+02 -5.231393575e+02 -2.0308e+00 -2.8833e+00 -2.2490e+00 -1.1540e+00 +1.6849e+00 -8.7843e-01 +2.6524e+00 -1.7098e+00 -2.4733e+00 -9.4396e-01 +2.7961e+00 -8.7160e-01 +2.3030e+00 +2.8703e+00 -1.3343e+00 +2.5257e+00 -1.1172e+00 +2.9833e+00 +2.1538e+00 +2.0993e+00
101709 +6.298440222e-04 +6.298440222e-04 -5.231393702e+02 -5.231393702e+02 -2.0308e+00 -2.8833e+00 -2.2490e+00 -1.1540e+00 +1.6850e+00 -8.7843e-01 +2.6524e+00 -1.7098e+00 -2.4733e+00 -9.4395e-01 +2.7961e+00 -8.7159e-01 +2.3030e+00 +2.8704e+00 -1.3343e+00 +2.5258e+00 -1.1172e+00 +2.9835e+00 +2.1541e+00 +2.0999e+00
101833 +6.057373961e-04 +6.057373961e-04 -5.231393943e+02 -5.231393943e+02 -2.0308e+00 -2.8833e+00 -2.2490e+00 -1.1540e+00 +1.6850e+00 -8.7842e-01 +2.6524e+00 -1.7098e+00 -2.4733e+00 -9.4393e-01 +2.7961e+00 -8.7164e-01 +2.3029e+00 +2.8704e+00 -1.3343e+00 +2.5258e+00 -1.1170e+00 +2.9836e+00 +2.1544e+00 +2.1006e+00
102018 +5.999776170e-04 +5.999776170e-04 -5.231394000e+02 -5.231394000e+02 -2.0308e+00 -2.8833e+00 -2.2490e+00 -1.1540e+00 +1.6849e+00 -8.7845e-01 +2.6524e+00 -1.7098e+00 -2.4733e+00 -9.4393e-01 +2.7961e+00 -8.7163e-01 +2.3030e+00 +2.8704e+00 -1.3343e+00 +2.5258e+00 -1.1170e+00 +2.9836e+00 +2.1544e+00 +2.1004e+00
102321 +5.852163524e-04 +5.852163524e-04 -5.231394148e+02 -5.231394148e+02 -2.0308e+00 -2.8833e+00 -2.2490e+00 -1.1540e+00 +1.6850e+00 -8.7845e-01 +2.6524e+00 -1.7098e+00 -2.4732e+00 -9.4392e-01 +2.7961e+00 -8.7157e-01 +2.3030e+00 +2.8704e+00 -1.3342e+00 +2.5258e+00 -1.1170e+00 +2.9838e+00 +2.1547e+00 +2.1010e+00
102567 +5.746905853e-04 +5.746905853e-04 -5.231394253e+02 -5.231394253e+02 -2.0308e+00 -2.8833e+00 -2.2490e+00 -1.1540e+00 +1.6849e+00 -8.7845e-01 +2.6524e+00 -1.7098e+00 -2.4732e+00 -9.4391e-01 +2.7961e+00 -8.7156e-01 +2.3030e+00 +2.8705e+00 -1.3342e+00 +2.5258e+00 -1.1169e+00 +2.9838e+00 +2.1547e+00 +2.1010e+00
102734 +5.597021418e-04 +5.597021418e-04 -5.231394403e+02 -5.231394403e+02 -2.0308e+00 -2.8833e+00 -2.2490e+00 -1.1540e+00 +1.6850e+00 -8.7845e-01 +2.6524e+00 -1.7098e+00 -2.4732e+00 -9.4390e-01 +2.7961e+00 -8.7158e-01 +2.3030e+00 +2.8704e+00 -1.3342e+00 +2.5258e+00 -1.1168e+00 +2.9841e+00 +2.1552e+00 +2.1018e+00
103092 +5.478327940e-04 +5.478327940e-04 -5.231394522e+02 -5.231394522e+02 -2.0308e+00 -2.8833e+00 -2.2490e+00 -1.1540e+00 +1.6849e+00 -8.7846e-01 +2.6524e+00 -1.7098e+00 -2.4732e+00 -9.4389e-01 +2.7961e+00 -8.7158e-01 +2.3030e+00 +2.8704e+00 -1.3342e+00 +2.5259e+00 -1.1168e+00 +2.9841e+00 +2.1552e+00 +2.1019e+00
103246 +5.357563293e-04 +5.357563293e-04 -5.231394642e+02 -5.231394642e+02 -2.0308e+00 -2.8833e+00 -2.2490e+00 -1.1540e+00 +1.6849e+00 -8.7845e-01 +2.6524e+00 -1.7098e+00 -2.4732e+00 -9.4389e-01 +2.7962e+00 -8.7158e-01 +2.3030e+00 +2.8704e+00 -1.3342e+00 +2.5259e+00 -1.1168e+00 +2.9841e+00 +2.1554e+00 +2.1023e+00
103330 +5.238985838e-04 +5.238985838e-04 -5.231394761e+02 -5.231394761e+02 -2.0308e+00 -2.8833e+00 -2.2490e+00 -1.1540e+00 +1.6849e+00 -8.7845e-01 +2.6524e+00 -1.7098e+00 -2.4732e+00 -9.4388e-01 +2.7962e+00 -8.7158e-01 +2.3030e+00 +2.8704e+00 -1.3342e+00 +2.5259e+00 -1.1167e+00 +2.9843e+00 +2.1556e+00 +2.1028e+00
103567 +5.111603371e-04 +5.111603371e-04 -5.231394888e+02 -5.231394888e+02 -2.0308e+00 -2.8833e+00 -2.2490e+00 -1.1540e+00 +1.6849e+00 -8.7846e-01 +2.6524e+00 -1.7098e+00 -2.4732e+00 -9.4386e-01 +2.7962e+00 -8.7155e-01 +2.3030e+00 +2.8704e+00 -1.3342e+00 +2.5259e+00 -1.1166e+00 +2.9844e+00 +2.1558e+00 +2.1031e+00
103796 +5.003861232e-04 +5.003861232e-04 -5.231394996e+02 -5.231394996e+02 -2.0308e+00 -2.8833e+00 -2.2490e+00 -1.1540e+00 +1.6850e+00 -8.7845e-01 +2.6524e+00 -1.7097e+00 -2.4732e+00 -9.4387e-01 +2.7962e+00 -8.7156e-01 +2.3030e+00 +2.8704e+00 -1.3342e+00 +2.5259e+00 -1.1166e+00 +2.9845e+00 +2.1562e+00 +2.1040e+00
103969 +4.882246462e-04 +4.882246462e-04 -5.231395118e+02 -5.231395118e+02 -2.0308e+00 -2.8833e+00 -2.2490e+00 -1.1540e+00 +1.6850e+00 -8.7846e-01 +2.6524e+00 -1.7097e+00 -2.4732e+00 -9.4385e-01 +2.7962e+00 -8.7157e-01 +2.3031e+00 +2.8705e+00 -1.3342e+00 +2.5260e+00 -1.1166e+00 +2.9847e+00 +2.1564e+00 +2.1044e+00
104082 +4.777912091e-04 +4.777912091e-04 -5.231395222e+02 -5.231395222e+02 -2.0308e+00 -2.8833e+00 -2.2490e+00 -1.1540e+00 +1.6849e+00 -8.7845e-01 +2.6524e+00 -1.7097e+00 -2.4732e+00 -9.4385e-01 +2.7962e+00 -8.7156e-01 +2.3030e+00 +2.8705e+00 -1.3341e+00 +2.5260e+00 -1.1165e+00 +2.9847e+00 +2.1564e+00 +2.1043e+00
104372 +4.670270089e-04 +4.670270089e-04 -5.231395330e+02 -5.231395330e+02 -2.0308e+00 -2.8833e+00 -2.2490e+00 -1.1540e+00 +1.6849e+00 -8.7844e-01 +2.6524e+00 -1.7097e+00 -2.4732e+00 -9.4383e-01 +2.7962e+00 -8.7155e-01 +2.3030e+00 +2.8705e+00 -1.3341e+00 +2.5260e+00 -1.1165e+00 +2.9847e+00 +2.1565e+00 +2.1046e+00
104588 +4.566407026e-04 +4.566407026e-04 -5.231395434e+02 -5.231395434e+02 -2.0308e+00 -2.8833e+00 -2.2490e+00 -1.1540e+00 +1.6849e+00 -8.7843e-01 +2.6524e+00 -1.7097e+00 -2.4732e+00 -9.4383e-01 +2.7962e+00 -8.7155e-01 +2.3031e+00 +2.8705e+00 -1.3341e+00 +2.5261e+00 -1.1164e+00 +2.9848e+00 +2.1567e+00 +2.1050e+00
104748 +4.444239351e-04 +4.444239351e-04 -5.231395556e+02 -5.231395556e+02 -2.0308e+00 -2.8833e+00 -2.2490e+00 -1.1540e+00 +1.6849e+00 -8.7845e-01 +2.6524e+00 -1.7097e+00 -2.4732e+00 -9.4379e-01 +2.7962e+00 -8.7155e-01 +2.3031e+00 +2.8705e+00 -1.3342e+00 +2.5261e+00 -1.1164e+00 +2.9850e+00 +2.1570e+00 +2.1054e+00
104892 +4.364798850e-04 +4.364798850e-04 -5.231395635e+02 -5.231395635e+02 -2.0308e+00 -2.8833e+00 -2.2490e+00 -1.1540e+00 +1.6849e+00 -8.7844e-01 +2.6524e+00 -1.7097e+00 -2.4731e+00 -9.4378e-01 +2.7962e+00 -8.7153e-01 +2.3031e+00 +2.8705e+00 -1.3341e+00 +2.5261e+00 -1.1163e+00 +2.9850e+00 +2.1570e+00 +2.1058e+00
105011 +4.236191519e-04 +4.236191519e-04 -5.231395764e+02 -5.231395764e+02 -2.0308e+00 -2.8833e+00 -2.2490e+00 -1.1540e+00 +1.6849e+00 -8.7844e-01 +2.6524e+00 -1.7097e+00 -2.4731e+00 -9.4374e-01 +2.7962e+00 -8.7153e-01 +2.3031e+00 +2.8705e+00 -1.3341e+00 +2.5261e+00 -1.1163e+00 +2.9849e+00 +2.1571e+00 +2.1058e+00
105177 +4.164156835e-04 +4.164156835e-04 -5.231395836e+02 -5.231395836e+02 -2.0308e+00 -2.8833e+00 -2.2490e+00 -1.1540e+00 +1.6849e+00 -8.7844e-01 +2.6524e+00 -1.7097e+00 -2.4731e+00 -9.4375e-01 +2.7962e+00 -8.7151e-01 +2.3032e+00 +2.8705e+00 -1.3341e+00 +2.5261e+00 -1.1163e+00 +2.9850e+00 +2.1572e+00 +2.1061e+00
